episode, reward, steps, success, n_collisions, n_unique_collisions, timedout
423.0,-126.53934478759766,301.0,0.0,1.0,1.0,0.0
424.0,-25.180057525634766,336.0,1.0,0.0,0.0,0.0
425.0,-28.821075439453125,246.0,1.0,0.0,0.0,0.0
426.0,-895.0610961914062,242.0,0.0,3.0,3.0,0.0
427.0,-21.194889068603516,234.0,1.0,0.0,0.0,0.0
428.0,-41.8068962097168,215.0,1.0,0.0,0.0,0.0
429.0,-20.902809143066406,261.0,1.0,0.0,0.0,0.0
430.0,-17.717891693115234,216.0,1.0,0.0,0.0,0.0
431.0,-40.61008071899414,204.0,1.0,0.0,0.0,0.0
432.0,-45.27546691894531,256.0,1.0,0.0,0.0,0.0
433.0,-374.4462890625,216.0,0.0,1.0,1.0,0.0
434.0,-25.90350914001465,218.0,1.0,0.0,0.0,0.0
435.0,-47.3460693359375,227.0,1.0,0.0,0.0,0.0
436.0,-55.58211898803711,216.0,1.0,0.0,0.0,0.0
437.0,-49.35594177246094,221.0,1.0,0.0,0.0,0.0
438.0,-144.6588897705078,151.0,0.0,1.0,1.0,0.0
439.0,-23.97159767150879,291.0,1.0,0.0,0.0,0.0
440.0,-25.78390121459961,212.0,1.0,0.0,0.0,0.0
441.0,-15.530645370483398,247.0,1.0,0.0,0.0,0.0
442.0,-21.88805389404297,235.0,1.0,0.0,0.0,0.0
443.0,-129.17176818847656,231.0,0.0,1.0,1.0,0.0
444.0,-43.625770568847656,247.0,1.0,0.0,0.0,0.0
445.0,-25.346343994140625,327.0,1.0,0.0,0.0,0.0
446.0,-157.33543395996094,181.0,0.0,1.0,1.0,0.0
447.0,-17.77389907836914,313.0,1.0,0.0,0.0,0.0
448.0,-65.99141693115234,197.0,1.0,0.0,0.0,0.0
449.0,-20.494937896728516,255.0,1.0,0.0,0.0,0.0
450.0,-78.30976867675781,188.0,1.0,0.0,0.0,0.0
451.0,-64.87349700927734,245.0,1.0,0.0,0.0,0.0
452.0,-33.74049758911133,233.0,1.0,0.0,0.0,0.0
453.0,-75.06637573242188,210.0,1.0,0.0,0.0,0.0
454.0,-20.3846378326416,244.0,1.0,0.0,0.0,0.0
455.0,-135.08233642578125,189.0,0.0,1.0,1.0,0.0
456.0,-40.72025680541992,191.0,1.0,0.0,0.0,0.0
457.0,-64.89996337890625,217.0,1.0,0.0,0.0,0.0
458.0,-57.00792694091797,221.0,1.0,0.0,0.0,0.0
459.0,-66.8583755493164,231.0,1.0,0.0,0.0,0.0
460.0,-1100.135986328125,326.0,0.0,1.0,1.0,0.0
461.0,-65.81653594970703,225.0,1.0,0.0,0.0,0.0
462.0,-79.45999908447266,235.0,1.0,0.0,0.0,0.0
463.0,-50.797203063964844,241.0,1.0,0.0,0.0,0.0
464.0,-22.016605377197266,244.0,1.0,0.0,0.0,0.0
465.0,-48.325462341308594,200.0,1.0,0.0,0.0,0.0
466.0,-16.80714225769043,209.0,1.0,0.0,0.0,0.0
467.0,-21.335111618041992,264.0,1.0,0.0,0.0,0.0
468.0,-21.34640884399414,243.0,1.0,0.0,0.0,0.0
469.0,-24.95826530456543,230.0,1.0,0.0,0.0,0.0
470.0,-22.488296508789062,273.0,1.0,0.0,0.0,0.0
471.0,-21.639453887939453,281.0,1.0,0.0,0.0,0.0
472.0,-23.689250946044922,248.0,1.0,0.0,0.0,0.0
473.0,-47.3296012878418,226.0,1.0,0.0,0.0,0.0
474.0,-23.141101837158203,211.0,1.0,0.0,0.0,0.0
475.0,-143.0369873046875,178.0,0.0,1.0,1.0,0.0
476.0,-19.36378288269043,217.0,1.0,0.0,0.0,0.0
477.0,-632.228515625,232.0,0.0,2.0,2.0,0.0
478.0,-41.40254592895508,220.0,1.0,0.0,0.0,0.0
479.0,-22.788349151611328,266.0,1.0,0.0,0.0,0.0
480.0,-228.56649780273438,175.0,0.0,2.0,2.0,0.0
481.0,-29.411640167236328,228.0,1.0,0.0,0.0,0.0
482.0,-38.68962478637695,288.0,1.0,0.0,0.0,0.0
483.0,-19.318416595458984,274.0,1.0,0.0,0.0,0.0
484.0,-35.45144271850586,203.0,1.0,0.0,0.0,0.0
485.0,-24.80738639831543,197.0,1.0,0.0,0.0,0.0
486.0,-133.54722595214844,175.0,0.0,1.0,1.0,0.0
487.0,-44.07343292236328,241.0,1.0,0.0,0.0,0.0
488.0,-38.23081588745117,186.0,1.0,0.0,0.0,0.0
489.0,-138.0206298828125,186.0,0.0,1.0,1.0,0.0
490.0,-24.44190216064453,231.0,1.0,0.0,0.0,0.0
491.0,-23.940603256225586,208.0,1.0,0.0,0.0,0.0
492.0,-20.37158203125,242.0,1.0,0.0,0.0,0.0
493.0,-55.007835388183594,214.0,1.0,0.0,0.0,0.0
494.0,-16.77301788330078,263.0,1.0,0.0,0.0,0.0
495.0,-14.172840118408203,248.0,1.0,0.0,0.0,0.0
496.0,-14.06787395477295,272.0,1.0,0.0,0.0,0.0
497.0,-71.8764419555664,191.0,1.0,0.0,0.0,0.0
498.0,-33.75044250488281,210.0,1.0,0.0,0.0,0.0
499.0,-26.70884895324707,244.0,1.0,0.0,0.0,0.0
500.0,-119.8972396850586,337.0,0.0,1.0,1.0,0.0
501.0,-14.861311912536621,298.0,1.0,0.0,0.0,0.0
502.0,-358.0784912109375,175.0,0.0,2.0,2.0,0.0
503.0,-121.49807739257812,181.0,0.0,1.0,1.0,0.0
504.0,-37.013362884521484,191.0,1.0,0.0,0.0,0.0
505.0,-597.229248046875,254.0,0.0,2.0,2.0,0.0
506.0,-23.73113250732422,219.0,1.0,0.0,0.0,0.0
507.0,-129.6077880859375,216.0,0.0,1.0,1.0,0.0
508.0,-18.939163208007812,200.0,1.0,0.0,0.0,0.0
509.0,-22.426982879638672,225.0,1.0,0.0,0.0,0.0
510.0,-133.2042999267578,218.0,0.0,1.0,1.0,0.0
511.0,-22.702762603759766,233.0,1.0,0.0,0.0,0.0
512.0,-25.667766571044922,256.0,1.0,0.0,0.0,0.0
513.0,-144.0137176513672,170.0,0.0,1.0,1.0,0.0
514.0,-25.332744598388672,191.0,1.0,0.0,0.0,0.0
515.0,-44.34999084472656,312.0,1.0,0.0,0.0,0.0
516.0,-37.77521514892578,244.0,1.0,0.0,0.0,0.0
517.0,-24.549686431884766,226.0,1.0,0.0,0.0,0.0
518.0,-44.45479965209961,203.0,1.0,0.0,0.0,0.0
519.0,-118.6853256225586,225.0,0.0,1.0,1.0,0.0
520.0,-22.82117462158203,303.0,1.0,0.0,0.0,0.0
521.0,-20.867935180664062,221.0,1.0,0.0,0.0,0.0
522.0,-178.02638244628906,194.0,0.0,1.0,1.0,0.0
523.0,-15.178831100463867,230.0,1.0,0.0,0.0,0.0
524.0,-128.42233276367188,194.0,0.0,1.0,1.0,0.0
525.0,-17.846317291259766,220.0,1.0,0.0,0.0,0.0
526.0,-14.598495483398438,232.0,1.0,0.0,0.0,0.0
527.0,-25.622276306152344,303.0,1.0,0.0,0.0,0.0
528.0,-300.1468505859375,210.0,0.0,1.0,1.0,0.0
529.0,-17.18589973449707,213.0,1.0,0.0,0.0,0.0
530.0,-139.5369415283203,194.0,0.0,1.0,1.0,0.0
531.0,-14.208770751953125,310.0,1.0,0.0,0.0,0.0
532.0,-18.961746215820312,234.0,1.0,0.0,0.0,0.0
533.0,-21.520748138427734,284.0,1.0,0.0,0.0,0.0
534.0,-21.906543731689453,199.0,1.0,0.0,0.0,0.0
535.0,-15.676655769348145,273.0,1.0,0.0,0.0,0.0
536.0,-25.90180206298828,177.0,1.0,0.0,0.0,0.0
537.0,-13.025346755981445,284.0,1.0,0.0,0.0,0.0
538.0,-15.423905372619629,196.0,1.0,0.0,0.0,0.0
539.0,-16.096654891967773,318.0,1.0,0.0,0.0,0.0
540.0,-23.04103660583496,200.0,1.0,0.0,0.0,0.0
541.0,-11.596109390258789,262.0,1.0,0.0,0.0,0.0
542.0,-32.524139404296875,171.0,1.0,0.0,0.0,0.0
543.0,-29.387733459472656,197.0,1.0,0.0,0.0,0.0
544.0,-28.121601104736328,202.0,1.0,0.0,0.0,0.0
545.0,-15.429887771606445,212.0,1.0,0.0,0.0,0.0
546.0,-27.469572067260742,258.0,1.0,0.0,0.0,0.0
547.0,-19.203811645507812,199.0,1.0,0.0,0.0,0.0
548.0,-129.4770965576172,211.0,0.0,1.0,1.0,0.0
549.0,-12.319372177124023,275.0,1.0,0.0,0.0,0.0
550.0,-15.656373977661133,256.0,1.0,0.0,0.0,0.0
551.0,-15.37595272064209,261.0,1.0,0.0,0.0,0.0
552.0,-25.955522537231445,219.0,1.0,0.0,0.0,0.0
553.0,-129.49801635742188,150.0,0.0,1.0,1.0,0.0
554.0,-113.95065307617188,206.0,0.0,1.0,1.0,0.0
555.0,-121.14971160888672,171.0,0.0,1.0,1.0,0.0
556.0,-15.568708419799805,240.0,1.0,0.0,0.0,0.0
557.0,-20.211490631103516,249.0,1.0,0.0,0.0,0.0
558.0,-29.861671447753906,187.0,1.0,0.0,0.0,0.0
559.0,-47.85197067260742,213.0,1.0,0.0,0.0,0.0
560.0,-32.599971771240234,173.0,1.0,0.0,0.0,0.0
561.0,-24.262065887451172,160.0,1.0,0.0,0.0,0.0
562.0,-110.99532318115234,227.0,0.0,1.0,1.0,0.0
563.0,-23.417800903320312,212.0,1.0,0.0,0.0,0.0
564.0,-20.517730712890625,231.0,1.0,0.0,0.0,0.0
565.0,-244.2728271484375,228.0,0.0,2.0,2.0,0.0
566.0,-38.08293151855469,203.0,1.0,0.0,0.0,0.0
567.0,-19.529403686523438,220.0,1.0,0.0,0.0,0.0
568.0,-114.75592803955078,391.0,0.0,1.0,1.0,0.0
569.0,-234.3391571044922,174.0,0.0,2.0,2.0,0.0
570.0,-24.479583740234375,218.0,1.0,0.0,0.0,0.0
571.0,-120.1930923461914,219.0,0.0,1.0,1.0,0.0
572.0,-34.88663864135742,189.0,1.0,0.0,0.0,0.0
573.0,-17.306650161743164,295.0,1.0,0.0,0.0,0.0
574.0,-15.409588813781738,233.0,1.0,0.0,0.0,0.0
575.0,-115.61312866210938,270.0,0.0,1.0,1.0,0.0
576.0,-13.532188415527344,277.0,1.0,0.0,0.0,0.0
577.0,-21.895484924316406,247.0,1.0,0.0,0.0,0.0
578.0,-12.379825592041016,218.0,1.0,0.0,0.0,0.0
579.0,-115.5891342163086,203.0,0.0,1.0,1.0,0.0
580.0,-9.94194221496582,253.0,1.0,0.0,0.0,0.0
581.0,-123.9931640625,178.0,0.0,1.0,1.0,0.0
582.0,-16.810043334960938,253.0,1.0,0.0,0.0,0.0
583.0,-35.00432586669922,217.0,1.0,0.0,0.0,0.0
584.0,-12.530858039855957,210.0,1.0,0.0,0.0,0.0
585.0,-30.473636627197266,190.0,1.0,0.0,0.0,0.0
586.0,-13.432001113891602,289.0,1.0,0.0,0.0,0.0
587.0,-115.1079330444336,176.0,0.0,1.0,1.0,0.0
588.0,-115.22627258300781,250.0,0.0,1.0,1.0,0.0
589.0,-14.580698013305664,206.0,1.0,0.0,0.0,0.0
590.0,-13.730619430541992,270.0,1.0,0.0,0.0,0.0
591.0,-122.39559173583984,187.0,0.0,1.0,1.0,0.0
592.0,-28.448192596435547,213.0,1.0,0.0,0.0,0.0
593.0,-12.632633209228516,301.0,1.0,0.0,0.0,0.0
594.0,-32.14792251586914,187.0,1.0,0.0,0.0,0.0
595.0,-10.144384384155273,209.0,1.0,0.0,0.0,0.0
596.0,-9.854692459106445,236.0,1.0,0.0,0.0,0.0
597.0,-9.937973976135254,240.0,1.0,0.0,0.0,0.0
598.0,-23.35696792602539,210.0,1.0,0.0,0.0,0.0
599.0,-13.70816421508789,332.0,1.0,0.0,0.0,0.0
600.0,-9.777605056762695,235.0,1.0,0.0,0.0,0.0
601.0,-13.255111694335938,194.0,1.0,0.0,0.0,0.0
602.0,-19.038034439086914,217.0,1.0,0.0,0.0,0.0
603.0,-12.576051712036133,214.0,1.0,0.0,0.0,0.0
604.0,-117.2811279296875,221.0,0.0,1.0,1.0,0.0
605.0,-116.80825805664062,263.0,0.0,1.0,1.0,0.0
606.0,-24.672922134399414,199.0,1.0,0.0,0.0,0.0
607.0,-10.886059761047363,226.0,1.0,0.0,0.0,0.0
608.0,-57.426639556884766,216.0,1.0,0.0,0.0,0.0
609.0,-13.08752155303955,203.0,1.0,0.0,0.0,0.0
610.0,-20.129331588745117,196.0,1.0,0.0,0.0,0.0
611.0,-34.01824951171875,167.0,1.0,0.0,0.0,0.0
612.0,-16.23912239074707,202.0,1.0,0.0,0.0,0.0
613.0,-10.957959175109863,207.0,1.0,0.0,0.0,0.0
614.0,-26.739334106445312,191.0,1.0,0.0,0.0,0.0
615.0,-122.41844177246094,183.0,0.0,1.0,1.0,0.0
616.0,-9.793014526367188,352.0,1.0,0.0,0.0,0.0
617.0,-137.2267303466797,193.0,0.0,1.0,1.0,0.0
618.0,-110.53046417236328,233.0,0.0,1.0,1.0,0.0
619.0,-22.637847900390625,272.0,1.0,0.0,0.0,0.0
620.0,-19.225276947021484,182.0,1.0,0.0,0.0,0.0
621.0,-19.1390380859375,389.0,1.0,0.0,0.0,0.0
622.0,-13.937911033630371,168.0,1.0,0.0,0.0,0.0
623.0,-24.234451293945312,195.0,1.0,0.0,0.0,0.0
624.0,-746.180419921875,256.0,0.0,3.0,3.0,0.0
625.0,-26.748332977294922,191.0,1.0,0.0,0.0,0.0
626.0,-32.27406692504883,158.0,1.0,0.0,0.0,0.0
627.0,-120.18840026855469,235.0,0.0,1.0,1.0,0.0
628.0,-1240.563232421875,377.0,0.0,3.0,3.0,0.0
629.0,-10.730521202087402,228.0,1.0,0.0,0.0,0.0
630.0,-8.95467472076416,211.0,1.0,0.0,0.0,0.0
631.0,-397.26593017578125,207.0,0.0,1.0,1.0,0.0
632.0,-43.44996643066406,198.0,1.0,0.0,0.0,0.0
633.0,-11.269363403320312,190.0,1.0,0.0,0.0,0.0
634.0,-13.255165100097656,209.0,1.0,0.0,0.0,0.0
635.0,-142.47056579589844,157.0,0.0,1.0,1.0,0.0
636.0,-111.2508773803711,200.0,0.0,1.0,1.0,0.0
637.0,-30.38534164428711,245.0,1.0,0.0,0.0,0.0
638.0,-29.858844757080078,212.0,1.0,0.0,0.0,0.0
639.0,-10.010520935058594,244.0,1.0,0.0,0.0,0.0
640.0,-8.87415599822998,245.0,1.0,0.0,0.0,0.0
641.0,-250.82888793945312,156.0,0.0,2.0,2.0,0.0
642.0,-20.364688873291016,185.0,1.0,0.0,0.0,0.0
643.0,-26.40186309814453,300.0,1.0,0.0,0.0,0.0
644.0,-7.954031467437744,281.0,1.0,0.0,0.0,0.0
645.0,-21.051250457763672,237.0,1.0,0.0,0.0,0.0
646.0,-16.100740432739258,175.0,1.0,0.0,0.0,0.0
647.0,-33.54481506347656,183.0,1.0,0.0,0.0,0.0
648.0,-28.659358978271484,310.0,1.0,0.0,0.0,0.0
649.0,-1069.5889892578125,285.0,0.0,2.0,2.0,0.0
650.0,-240.47996520996094,230.0,0.0,1.0,1.0,0.0
651.0,-14.098344802856445,232.0,1.0,0.0,0.0,0.0
652.0,-22.922178268432617,208.0,1.0,0.0,0.0,0.0
653.0,-139.07164001464844,172.0,0.0,1.0,1.0,0.0
654.0,-8.016887664794922,204.0,1.0,0.0,0.0,0.0
655.0,-17.277185440063477,387.0,1.0,0.0,0.0,0.0
656.0,-116.88372039794922,275.0,0.0,1.0,1.0,0.0
657.0,-12.317262649536133,192.0,1.0,0.0,0.0,0.0
658.0,-8.225171089172363,254.0,1.0,0.0,0.0,0.0
659.0,-29.11046600341797,232.0,1.0,0.0,0.0,0.0
660.0,-108.81660461425781,363.0,0.0,1.0,1.0,0.0
661.0,-1432.6156005859375,337.0,0.0,4.0,4.0,0.0
662.0,-109.29275512695312,314.0,0.0,1.0,1.0,0.0
663.0,-9.525854110717773,397.0,1.0,0.0,0.0,0.0
664.0,-11.650324821472168,215.0,1.0,0.0,0.0,0.0
665.0,-110.69666290283203,203.0,0.0,1.0,1.0,0.0
666.0,-46.127464294433594,211.0,1.0,0.0,0.0,0.0
667.0,-27.064632415771484,213.0,1.0,0.0,0.0,0.0
668.0,-16.9426326751709,227.0,1.0,0.0,0.0,0.0
669.0,-133.90576171875,160.0,0.0,1.0,1.0,0.0
670.0,-1432.1353759765625,304.0,0.0,4.0,4.0,0.0
671.0,-24.535913467407227,268.0,1.0,0.0,0.0,0.0
672.0,-14.13613224029541,194.0,1.0,0.0,0.0,0.0
673.0,-7.71044921875,302.0,1.0,0.0,0.0,0.0
674.0,-144.36190795898438,216.0,0.0,1.0,1.0,0.0
675.0,-15.929808616638184,196.0,1.0,0.0,0.0,0.0
676.0,-32.621490478515625,205.0,1.0,0.0,0.0,0.0
677.0,-41.12211608886719,232.0,1.0,0.0,0.0,0.0
678.0,-12.916759490966797,298.0,1.0,0.0,0.0,0.0
679.0,-12.203943252563477,365.0,1.0,0.0,0.0,0.0
680.0,-32.152915954589844,177.0,1.0,0.0,0.0,0.0
681.0,-13.037339210510254,291.0,1.0,0.0,0.0,0.0
682.0,-13.577082633972168,172.0,1.0,0.0,0.0,0.0
683.0,-16.797582626342773,231.0,1.0,0.0,0.0,0.0
684.0,-25.17156219482422,197.0,1.0,0.0,0.0,0.0
685.0,-26.751487731933594,259.0,1.0,0.0,0.0,0.0
686.0,-255.43792724609375,207.0,0.0,1.0,1.0,0.0
687.0,-39.989295959472656,217.0,1.0,0.0,0.0,0.0
688.0,-22.097028732299805,269.0,1.0,0.0,0.0,0.0
689.0,-118.42720031738281,181.0,0.0,1.0,1.0,0.0
690.0,-5.527425765991211,213.0,1.0,0.0,0.0,0.0
691.0,-114.12105560302734,192.0,0.0,1.0,1.0,0.0
692.0,-1578.520751953125,346.0,0.0,2.0,2.0,0.0
693.0,-25.02838897705078,206.0,1.0,0.0,0.0,0.0
694.0,-19.87652015686035,186.0,1.0,0.0,0.0,0.0
695.0,-16.46763801574707,201.0,1.0,0.0,0.0,0.0
696.0,-13.273534774780273,204.0,1.0,0.0,0.0,0.0
697.0,-5627.7109375,637.0,0.0,2.0,2.0,0.0
698.0,-43.99418640136719,190.0,1.0,0.0,0.0,0.0
699.0,-41.75179672241211,231.0,1.0,0.0,0.0,0.0
700.0,-27.231159210205078,224.0,1.0,0.0,0.0,0.0
701.0,-20.12742805480957,264.0,1.0,0.0,0.0,0.0
702.0,-30.010770797729492,189.0,1.0,0.0,0.0,0.0
703.0,-26.546817779541016,234.0,1.0,0.0,0.0,0.0
704.0,-14.953043937683105,258.0,1.0,0.0,0.0,0.0
705.0,-12.119975090026855,191.0,1.0,0.0,0.0,0.0
706.0,-25.664512634277344,233.0,1.0,0.0,0.0,0.0
707.0,-7688.08203125,702.0,0.0,3.0,3.0,0.0
708.0,-18.88340950012207,213.0,1.0,0.0,0.0,0.0
709.0,-27.405241012573242,198.0,1.0,0.0,0.0,0.0
710.0,-15.61258316040039,206.0,1.0,0.0,0.0,0.0
711.0,-12.015142440795898,249.0,1.0,0.0,0.0,0.0
712.0,-7394.32666015625,713.0,0.0,2.0,2.0,0.0
713.0,-39.94288635253906,291.0,1.0,0.0,0.0,0.0
714.0,-14.221567153930664,194.0,1.0,0.0,0.0,0.0
715.0,-43.262855529785156,169.0,1.0,0.0,0.0,0.0
716.0,-22.22395896911621,202.0,1.0,0.0,0.0,0.0
717.0,-11.641691207885742,297.0,1.0,0.0,0.0,0.0
718.0,-13.35991096496582,178.0,1.0,0.0,0.0,0.0
719.0,-19.537431716918945,193.0,1.0,0.0,0.0,0.0
720.0,-5.696390628814697,302.0,1.0,0.0,0.0,0.0
721.0,-105.8723373413086,217.0,0.0,1.0,1.0,0.0
722.0,-4.820500373840332,289.0,1.0,0.0,0.0,0.0
723.0,-104.69090270996094,223.0,0.0,1.0,1.0,0.0
724.0,-104.1197280883789,230.0,0.0,1.0,1.0,0.0
725.0,-15.510372161865234,225.0,1.0,0.0,0.0,0.0
726.0,-4327.2763671875,535.0,0.0,4.0,4.0,0.0
727.0,-9.037758827209473,317.0,1.0,0.0,0.0,0.0
728.0,-5.500110149383545,257.0,1.0,0.0,0.0,0.0
729.0,-9.085707664489746,158.0,1.0,0.0,0.0,0.0
730.0,-6.760213375091553,237.0,1.0,0.0,0.0,0.0
731.0,-4.673885822296143,248.0,1.0,0.0,0.0,0.0
732.0,-117.94839477539062,162.0,0.0,1.0,1.0,0.0
733.0,-10.714361190795898,214.0,1.0,0.0,0.0,0.0
734.0,-7.5721635818481445,383.0,1.0,0.0,0.0,0.0
735.0,-105.00897216796875,248.0,0.0,1.0,1.0,0.0
736.0,-104.98869323730469,176.0,0.0,1.0,1.0,0.0
737.0,-4.169985771179199,298.0,1.0,0.0,0.0,0.0
738.0,-35.06940841674805,238.0,1.0,0.0,0.0,0.0
739.0,-119.40471649169922,183.0,0.0,1.0,1.0,0.0
740.0,-10.059898376464844,306.0,1.0,0.0,0.0,0.0
741.0,-3.609006881713867,282.0,1.0,0.0,0.0,0.0
742.0,-12.319401741027832,257.0,1.0,0.0,0.0,0.0
743.0,-2917.24658203125,520.0,0.0,2.0,2.0,0.0
744.0,-14.67705249786377,199.0,1.0,0.0,0.0,0.0
745.0,-102.87627410888672,258.0,0.0,1.0,1.0,0.0
746.0,-30.853851318359375,234.0,1.0,0.0,0.0,0.0
747.0,-32.12137222290039,225.0,1.0,0.0,0.0,0.0
748.0,-11.778690338134766,190.0,1.0,0.0,0.0,0.0
749.0,-5668.98828125,634.0,0.0,2.0,2.0,0.0
750.0,-10.90608024597168,218.0,1.0,0.0,0.0,0.0
751.0,-4.277528762817383,231.0,1.0,0.0,0.0,0.0
752.0,-102.45741271972656,247.0,0.0,1.0,1.0,0.0
753.0,-10.65995979309082,209.0,1.0,0.0,0.0,0.0
754.0,-11.099767684936523,241.0,1.0,0.0,0.0,0.0
755.0,-1801.6435546875,418.0,0.0,2.0,2.0,0.0
756.0,-3.024207353591919,233.0,1.0,0.0,0.0,0.0
757.0,-8366.87109375,707.0,0.0,4.0,4.0,0.0
758.0,-7.763096809387207,261.0,1.0,0.0,0.0,0.0
759.0,-2535.07421875,450.0,0.0,1.0,1.0,0.0
760.0,-14.926485061645508,251.0,1.0,0.0,0.0,0.0
761.0,-25.088815689086914,223.0,1.0,0.0,0.0,0.0
762.0,-2754.611328125,435.0,0.0,3.0,3.0,0.0
763.0,-102.42957305908203,254.0,0.0,1.0,1.0,0.0
764.0,-201.5308837890625,162.0,0.0,2.0,2.0,0.0
765.0,-2.1426773071289062,316.0,1.0,0.0,0.0,0.0
766.0,-4597.0283203125,534.0,0.0,3.0,3.0,0.0
767.0,-105.1058578491211,224.0,0.0,1.0,1.0,0.0
768.0,-101.97325897216797,286.0,0.0,1.0,1.0,0.0
769.0,-8.463364601135254,166.0,1.0,0.0,0.0,0.0
770.0,-5.785348415374756,197.0,1.0,0.0,0.0,0.0
771.0,-8.48248291015625,247.0,1.0,0.0,0.0,0.0
772.0,-1.7598941326141357,299.0,1.0,0.0,0.0,0.0
773.0,-105.72322082519531,229.0,0.0,1.0,1.0,0.0
774.0,-125.63927459716797,162.0,0.0,1.0,1.0,0.0
775.0,-25.75379180908203,189.0,1.0,0.0,0.0,0.0
776.0,-112.96097564697266,227.0,0.0,1.0,1.0,0.0
777.0,-16.820697784423828,199.0,1.0,0.0,0.0,0.0
778.0,-101.96195220947266,357.0,0.0,1.0,1.0,0.0
779.0,-101.39513397216797,247.0,0.0,1.0,1.0,0.0
780.0,-101.34356689453125,197.0,0.0,1.0,1.0,0.0
781.0,-101.35191345214844,283.0,0.0,1.0,1.0,0.0
782.0,-101.39791870117188,209.0,0.0,1.0,1.0,0.0
783.0,-101.14457702636719,191.0,0.0,1.0,1.0,0.0
784.0,-300.8628845214844,166.0,0.0,3.0,3.0,0.0
785.0,-101.0986099243164,155.0,0.0,1.0,1.0,0.0
786.0,-201.02059936523438,210.0,0.0,2.0,2.0,0.0
787.0,-201.01010131835938,173.0,0.0,2.0,2.0,0.0
788.0,-1.2836008071899414,196.0,1.0,0.0,0.0,0.0
789.0,-101.0137939453125,258.0,0.0,1.0,1.0,0.0
790.0,-1.0106929540634155,327.0,1.0,0.0,0.0,0.0
791.0,-200.85137939453125,239.0,0.0,2.0,2.0,0.0
792.0,-300.567138671875,176.0,0.0,3.0,3.0,0.0
793.0,-1.057314157485962,200.0,1.0,0.0,0.0,0.0
794.0,-100.87010192871094,250.0,0.0,1.0,1.0,0.0
795.0,-0.845766544342041,249.0,1.0,0.0,0.0,0.0
796.0,-100.6593246459961,250.0,0.0,1.0,1.0,0.0
797.0,-100.64962005615234,270.0,0.0,1.0,1.0,0.0
798.0,-0.8391149044036865,246.0,1.0,0.0,0.0,0.0
799.0,-100.67626190185547,186.0,0.0,1.0,1.0,0.0
800.0,-200.5317840576172,221.0,0.0,2.0,2.0,0.0
801.0,-0.6225416660308838,216.0,1.0,0.0,0.0,0.0
802.0,-100.5162353515625,201.0,0.0,1.0,1.0,0.0
803.0,-200.41766357421875,141.0,0.0,2.0,2.0,0.0
804.0,-200.4198455810547,210.0,0.0,2.0,2.0,0.0
805.0,-200.37583923339844,216.0,0.0,2.0,2.0,0.0
806.0,-200.32696533203125,189.0,0.0,2.0,2.0,0.0
807.0,-200.3592987060547,162.0,0.0,2.0,2.0,0.0
808.0,-200.2866668701172,187.0,0.0,2.0,2.0,0.0
809.0,-100.29769134521484,255.0,0.0,1.0,1.0,0.0
810.0,-100.27195739746094,210.0,0.0,1.0,1.0,0.0
811.0,-0.28735649585723877,239.0,1.0,0.0,0.0,0.0
812.0,-200.18443298339844,205.0,0.0,2.0,2.0,0.0
813.0,-0.18574635684490204,286.0,1.0,0.0,0.0,0.0
814.0,-300.085205078125,162.0,0.0,3.0,3.0,0.0
815.0,-200.0849151611328,210.0,0.0,2.0,2.0,0.0
816.0,-100.05056762695312,302.0,0.0,1.0,1.0,0.0
817.0,-0.013804623857140541,230.0,1.0,0.0,0.0,0.0
818.0,-400.0,147.0,0.0,4.0,4.0,0.0
819.0,-100.0,246.0,0.0,1.0,1.0,0.0
820.0,0.0,264.0,1.0,0.0,0.0,0.0
821.0,0.0,274.0,1.0,0.0,0.0,0.0
822.0,-200.0,168.0,0.0,2.0,2.0,0.0
823.0,-100.0,260.0,0.0,1.0,1.0,0.0
824.0,-300.0,165.0,0.0,3.0,3.0,0.0
825.0,-200.0,240.0,0.0,2.0,2.0,0.0
826.0,-200.0,199.0,0.0,2.0,2.0,0.0
827.0,-100.0,228.0,0.0,1.0,1.0,0.0
828.0,0.0,188.0,1.0,0.0,0.0,0.0
829.0,-100.0,177.0,0.0,1.0,1.0,0.0
830.0,-100.0,204.0,0.0,1.0,1.0,0.0
831.0,-200.0,167.0,0.0,2.0,2.0,0.0
832.0,-200.0,244.0,0.0,2.0,2.0,0.0
833.0,-100.0,229.0,0.0,1.0,1.0,0.0
834.0,-300.0,179.0,0.0,3.0,3.0,0.0
835.0,-100.0,255.0,0.0,1.0,1.0,0.0
836.0,-100.0,206.0,0.0,1.0,1.0,0.0
837.0,0.0,276.0,1.0,0.0,0.0,0.0
838.0,-100.0,276.0,0.0,1.0,1.0,0.0
839.0,-100.0,224.0,0.0,1.0,1.0,0.0
840.0,0.0,332.0,1.0,0.0,0.0,0.0
841.0,-200.0,221.0,0.0,2.0,2.0,0.0
842.0,-200.0,186.0,0.0,2.0,2.0,0.0
843.0,-200.0,238.0,0.0,2.0,2.0,0.0
844.0,-200.0,254.0,0.0,2.0,2.0,0.0
845.0,-100.0,219.0,0.0,1.0,1.0,0.0
846.0,-100.0,193.0,0.0,1.0,1.0,0.0
847.0,-100.0,233.0,0.0,1.0,1.0,0.0
848.0,0.0,290.0,1.0,0.0,0.0,0.0
849.0,-100.0,242.0,0.0,1.0,1.0,0.0
